LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID12221 ? ID12381,63,12221,12381,8.607203869398928,1.4381761588980408,2.9338036521551554,2.9338036521551554,117.5,866.8614173815339,1075.2646105525732,0.0,
ID9477 ? ID9524,63,9477,9524,458.54951828437856,0.9120977266894114,21.413769361893728,21.413769361893728,87.5,862.8871431121504,1085.63640817697,0.0,
ID14403 ? ID14474,63,14403,14474,10.404228878615832,0.479694318922273,3.225558692477294,3.225558692477294,143.5,864.7568837362687,1075.8252895672038,0.0,
ID14661 ? ID14684,63,14661,14684,10.341157201149821,2.763822413089082,3.215766969348031,3.215766969348031,146.5,865.4119418874269,1073.3115264236621,0.0,
ID4570 ? ID4571,63,4570,4571,60.381301672037026,1.496465881612863,7.770540629327989,7.770540629327989,24.5,853.3175329172159,1071.2739592742414,0.0,
ID12483 ? ID12533,63,12483,12533,7.313532979027722,2.973406829537297,2.7043544477430697,2.7043544477430697,120.5,864.8951915835227,1073.8261885642019,0.0,
ID7941 ? ID8038,63,7941,8038,22.64792920704004,2.0003817446070915,4.758984051984209,4.758984051984209,68.5,856.0667173344111,1084.6291476646043,0.0,
ID11168 ? ID11413,63,11168,11413,0.07307259260053146,0.37078975939666614,0.2703194269758122,0.2703194269758122,107.5,861.7780375232795,1075.833783898817,0.0,
ID15206 ? ID15304,63,15206,15304,55.723398188632544,0.07681369628017154,7.464810659931874,7.464810659931874,152.5,861.2215954498265,1085.8815116076103,0.0,
ID10245 ? ID10196,63,10245,10196,3.9773848244814545,1.174695059395212,1.9943381921031986,1.9943381921031986,94.5,864.4390834564701,1073.4594407305724,0.0,
ID8178 ? ID8271,63,8178,8271,464.8986189985171,3.098821983583895,21.56150780902201,21.56150780902201,74.5,857.8758904279969,1081.7350461920985,0.0,
ID6143 ? ID6260,63,6143,6260,23.28507177433226,2.313149676131382,4.825460783628053,4.825460783628053,45.5,849.3185439675945,1065.910626283181,0.0,
ID2966 ? ID2880,63,2966,2880,30.923332464774823,2.659595484446144,5.560875152777198,5.560875152777198,1.5,851.7453395177045,1045.183549890247,0.0,
ID2880 ? ID2912,63,2880,2912,3.7242510033985177,2.7567062813607848,1.9298318588412093,1.9298318588412093,2.5,853.2742007108523,1044.0211142389344,0.0,
ID8038 ? ID8046,63,8038,8046,18.77078925900942,1.87305139253141,4.332526890742794,4.332526890742794,69.5,858.5977986222634,1083.691318007512,0.0,
ID10794 ? ID10948,63,10794,10948,1.6098966163507384,0.8119453659553392,1.2688170145260262,1.2688170145260262,101.5,863.0169637236115,1074.2671711074204,0.0,
ID17388 ? ID17433,63,17388,17433,150.19757911449602,3.01355869138863,12.25551219307035,12.25551219307035,179.5,858.5938614990401,1084.7033055761876,0.0,
ID6260 ? ID6304,63,6260,6304,215.61719439303292,0.055884577709931195,14.683909370226749,14.683909370226749,46.5,852.5266811100178,1075.1196668730188,0.0,
ID7446 ? ID7473,63,7446,7473,2.7263880810525434,0.9438313034907404,1.651177786022009,1.651177786022009,62.5,854.0003918011228,1075.2543477291188,0.0,
ID11140 ? ID11168,63,11140,11168,31.749465391388078,2.6567234686114825,5.6346663957494485,5.6346663957494485,106.5,862.6077070406544,1073.0094066169863,0.0,
ID14474 ? ID14585,63,14474,14585,13.152817380052326,2.0444666542112255,3.626681317685954,3.626681317685954,144.5,866.5109452012449,1075.4452116396892,0.0,
ID7477 ? ID7531,63,7477,7531,3.124038006553076,0.9526833812691112,1.7674948391871124,1.7674948391871124,65.5,852.6608609518639,1085.6093865259882,0.0,
ID5103 ? ID5211,63,5103,5211,25.28389303649809,3.0516780081180275,5.028309162780078,5.028309162780078,31.5,857.2255222324851,1063.213800814409,0.0,
ID16044 ? ID16063,63,16044,16063,15.022710488473965,2.088008410453213,3.8759141487491653,3.8759141487491653,161.5,862.3741862419711,1099.1920688566047,0.0,
ID8046 ? ID8113,63,8046,8113,20.38624914409648,2.9065692212418637,4.515113414311592,4.515113414311592,70.5,858.8906519477783,1083.2537566664787,0.0,
ID16854 ? ID16930,63,16854,16930,10.70566408893729,1.0361120606410386,3.2719511134699566,3.2719511134699566,172.5,863.0791143022286,1097.4409253466633,0.0,
ID10340 ? ID10397,63,10340,10397,5.871159460455617,3.130498090745534,2.4230475563751566,2.4230475563751566,98.5,864.2790526157903,1075.5346936803874,0.0,
ID12206 ? ID12221,63,12206,12221,0.012983126274556177,0.8588173971979935,0.11394352230186751,0.11394352230186751,116.5,867.3551440649595,1073.8741493161483,0.0,
ID6903 ? ID6928,63,6903,6928,23.371677917871896,1.1686408377182333,4.834426327691001,4.834426327691001,57.5,854.8003263792854,1082.8452077993875,0.0,
ID6928 ? ID7069,63,6928,7069,88.87701945344212,2.9798769381465386,9.42746092293371,9.42746092293371,58.5,855.101091180411,1085.186331753856,0.0,
ID14758 ? ID14889,63,14758,14889,496.9169004426799,3.047311572006287,22.291632969405356,22.291632969405356,148.5,865.2776620058448,1083.781314406818,0.0,
ID8697 ? ID8770,63,8697,8770,10.835721878782941,0.6012390066227279,3.2917657691249755,3.2917657691249755,78.5,855.4572602362532,1095.8402401554004,0.0,
ID16296 ? ID16456,63,16296,16456,82.55272148035684,0.5326624164472201,9.085852820751436,9.085852820751436,165.5,869.2674973743075,1077.796532655821,0.0,
ID15778 ? ID15816,63,15778,15816,42.531181951538606,0.11968394462297031,6.521593513209682,6.521593513209682,158.5,866.0330777945941,1078.08833814663,0.0,
ID11852 ? ID12206,63,11852,12206,11.794455988377809,2.6458232151827112,3.4343057505670354,3.4343057505670354,115.5,866.964532438072,1072.1632686942535,0.0,
ID12583 ? ID12624,63,12583,12624,675.6788195908415,0.8124598298318179,25.99382271984714,25.99382271984714,122.5,860.7512723195123,1085.350463622533,0.0,
ID5205 ? ID5383,63,5205,5383,25.796912918832927,2.841548031093697,5.079066146333687,5.079066146333687,34.5,855.2377712426463,1073.4440786705004,0.0,
ID8937 ? ID9193,63,8937,9193,5.907798763096488,2.992283911350512,2.4305963801290598,2.4305963801290598,83.5,855.7513441835595,1097.828794297509,0.0,
ID3775 ? ID3804,63,3775,3804,119.14307042503675,0.9145191182822554,10.91526776698752,10.91526776698752,14.5,849.6539397887593,1058.9900964629371,0.0,
ID2863 ? ID3325,63,2863,3325,75.68212585390816,3.063112984158349,8.699547451098141,8.699547451098141,7.5,855.3854213655953,1060.551713619907,0.0,
ID3992 ? ID3968,63,3992,3968,7.587445432812276,2.1849970159056107,2.754531799201504,2.754531799201504,16.5,853.2268480190664,1066.0211149980419,0.0,
ID3515 ? ID3588,63,3515,3588,26.306633672239276,2.467585410188267,5.128999285654003,5.128999285654003,11.5,853.8860826877462,1058.434159040482,0.0,
ID16754 ? ID16854,63,16754,16854,10.660131000895127,0.3765652373284357,3.2649856050058057,3.2649856050058057,171.5,864.3547717798549,1094.9040021260428,0.0,
ID11683 ? ID11753,63,11683,11753,16.642347142426335,2.1487448433265066,4.079503296043078,4.079503296043078,111.5,864.6364940199512,1072.0673045187405,0.0,
ID15102 ? ID15206,63,15102,15206,38.367489826171926,1.3524389389257316,6.194149645122559,6.194149645122559,151.5,863.0756741933369,1079.3137098868747,0.0,
ID7531 ? ID7649,63,7531,7649,1.677317949631786,1.8087139912052497,1.2951131030268306,1.2951131030268306,66.5,853.5168122332115,1086.0542896517463,0.0,
ID12533 ? ID12583,63,12533,12583,0.6964355117862565,2.2346033316911487,0.8345271186643706,0.8345271186643706,121.5,864.7800931327863,1072.6886486002954,0.0,
ID2970 ? ID2845,63,2970,2845,2.394820759418571,0.7653975983060827,1.5475208429674125,1.5475208429674125,5.5,847.710261269249,1059.7384353598827,0.0,
ID15614 ? ID15778,63,15614,15778,194.69149835090403,1.9799120172814766,13.953189540420643,13.953189540420643,157.5,864.4499234063896,1088.1864731366645,0.0,
ID14993 ? ID15102,63,14993,15102,11.074708206941233,2.472502454173515,3.3278684179127684,3.3278684179127684,150.5,865.6972654765268,1076.535130786653,0.0,
ID14684 ? ID14758,63,14684,14758,396.5313910764888,0.036067086153944786,19.91309596914776,19.91309596914776,147.5,866.4167675151718,1084.8313171292098,0.0,
ID7069 ? ID7360,63,7069,7360,60.41942237881663,2.9749729975891794,7.772993141565006,7.772993141565006,59.5,855.7118406947277,1086.0911656499816,0.0,
ID7649 ? ID7941,63,7649,7941,2.912002411661879,1.3913623029754174,1.7064590272438067,1.7064590272438067,67.5,854.6552865480453,1086.2743437327654,0.0,
ID13899 ? ID13966,63,13899,13966,17.36518412188603,1.4008899771164693,4.167155399296507,4.167155399296507,137.5,865.7470704663243,1076.7587371597924,0.0,
ID6514 ? ID6748,63,6514,6748,133.32057810209153,3.074787711396821,11.546453052868292,11.546453052868292,51.5,852.4740746132537,1086.4171371266766,0.0,
ID17229 ? ID17336,63,17229,17336,111.26173069306549,0.986256422618176,10.548067628388884,10.548067628388884,176.5,864.5640846894291,1088.506306906162,0.0,
ID4709 ? ID4992,63,4709,4992,5.298864432441017,0.40381034268035687,2.3019262439185617,2.3019262439185617,27.5,851.7185633958687,1069.5357988206613,0.0,
ID13067 ? ID13193,63,13067,13193,9.843725617404495,1.3289753075688457,3.1374712137969483,3.1374712137969483,127.5,867.4140881067935,1074.1733506479331,0.0,
ID8770 ? ID8786,63,8770,8786,1.7475824100202622,0.7713332335442105,1.3219615766051078,1.3219615766051078,79.5,855.6196377579718,1098.0034471557553,0.0,
ID9672 ? ID9905,63,9672,9905,1.546095312484567,0.7364589359464344,1.2434208107010944,1.2434208107010944,91.5,864.1288193225337,1076.2803556385106,0.0,
ID5590 ? ID5641,63,5590,5641,8.115912246256126,1.9750810236064804,2.848844019292058,2.848844019292058,36.5,853.2859793778022,1075.410808335972,0.0,
ID8730 ? ID8697,63,8730,8697,508.82080859948724,0.5552137547540043,22.5570567361854,22.5570567361854,77.5,858.4533854357285,1083.5295535226533,0.0,
ID11016 ? ID11140,63,11016,11140,25.2571466748744,2.7798428478366524,5.025648880977898,5.025648880977898,105.5,861.6665443055174,1072.0934623435774,0.0,
ID16930 ? ID17086,63,16930,17086,35.26231255493306,2.9117252537925644,5.938207857168108,5.938207857168108,173.5,863.7488218095525,1096.1822537268188,0.0,
ID8113 ? ID8111,63,8113,8111,70.6748935835944,2.452825310815023,8.406836122085073,8.406836122085073,71.5,857.4598356148051,1085.7166334028893,0.0,
ID15816 ? ID15903,63,15816,15903,400.02397520035254,3.071552728104011,20.000599371027672,20.000599371027672,159.5,865.1361253637078,1084.7798459612754,0.0,
ID6342 ? ID6514,63,6342,6514,82.3429070518178,0.32345906605863917,9.074299259547141,9.074299259547141,50.5,851.8914381756397,1087.5596250187002,0.0,
ID7418 ? ID7446,63,7418,7446,13.923469692853315,0.9352682937237268,3.731416579913494,3.731416579913494,61.5,854.2362539264517,1077.686260399973,0.0,
ID4992 ? ID5080,63,4992,5080,42.998925751989646,2.186232843317507,6.55735661314753,6.55735661314753,28.5,853.0466591570485,1067.095828791876,0.0,
ID8752 ? ID8866,63,8752,8866,1.2162336715682647,1.5341086040680327,1.102829847060853,1.102829847060853,81.5,855.6827226430132,1099.212161327011,0.0,
ID8271 ? ID8529,63,8271,8529,6.876199645502606,0.3963794548457935,2.6222508738682127,2.6222508738682127,75.5,860.2527995557616,1069.9718857781963,0.0,
ID5618 ? ID5684,63,5618,5684,22.59303992271529,1.3234955877121863,4.753213641602414,4.753213641602414,38.5,851.7828214212719,1079.6203043897613,0.0,
ID6304 ? ID6282,63,6304,6282,37.491277330082525,1.6268922162261241,6.123012112521297,6.123012112521297,47.5,851.8915812707667,1082.8884058087265,0.0,
ID5945 ? ID6231,63,5945,6231,57.37520253961304,0.2589080624835909,7.57464207336644,7.57464207336644,43.5,847.2061031422945,1074.3109576062975,0.0,
ID8866 ? ID8937,63,8866,8937,9.78671645452344,2.987239245916058,3.1283728125853925,3.1283728125853925,82.5,855.5777760495671,1098.1947130790484,0.0,
ID11009 ? ID11016,63,11009,11016,9.314505103374913,2.2605394524645006,3.051967415188916,3.051967415188916,104.5,861.2786914154933,1073.2422765349174,0.0,
ID4434 ? ID4538,63,4434,4538,41.303242330687226,1.0045837159774278,6.426759862534714,6.426759862534714,22.5,853.0361951346677,1072.7856081249934,0.0,
ID13365 ? ID13643,63,13365,13643,241.67106597253795,1.4938036141567845,15.545773251033156,15.545773251033156,132.5,868.5841482715805,1083.7922056678183,0.0,
ID16063 ? ID16091,63,16063,16091,216.04996086882784,1.3961960163066396,14.698638061699045,14.698638061699045,162.5,862.1220378469327,1091.2767100571768,0.0,
ID9466 ? ID9477,63,9466,9477,51.78780825529076,2.048295730449686,7.196374660569776,7.196374660569776,86.5,857.8177837476185,1097.8449210768113,0.0,
ID13063 ? ID13067,63,13063,13067,14.051309364326235,2.133672510348897,3.7485076182830728,3.7485076182830728,126.5,866.8080129527685,1076.8218637050895,0.0,
ID12930 ? ID13063,63,12930,13063,1.777804609926799,1.381134466457669,1.3333433953512497,1.3333433953512497,125.5,866.8316692425456,1078.441489456324,0.0,
ID7360 ? ID7418,63,7360,7418,14.398233063308327,0.9592804126660275,3.794500370708682,3.794500370708682,60.5,855.2012167866563,1080.9036569318578,0.0,
ID5383 ? ID5590,63,5383,5590,2.50761308269053,2.6610502186890663,1.5835444681759114,1.5835444681759114,35.5,853.4810631238984,1074.0953068768242,0.0,
ID13966 ? ID13965,63,13966,13965,17.825580794337377,2.6214210820160377,4.222035148401464,4.222035148401464,138.5,864.7355928137038,1077.1345063432798,0.0,
ID14059 ? ID14229,63,14059,14229,6.464017700127571,0.8891442672526588,2.5424432540624324,2.5424432540624324,140.5,864.4968098832244,1080.8441560234141,0.0,
ID6896 ? ID6903,63,6896,6903,5.348299095225697,2.0171692837807473,2.3126389893854373,2.3126389893854373,56.5,853.1883907197152,1085.4470637776444,0.0,
ID11540 ? ID11691,63,11540,11691,44.127321257659595,2.414071000299292,6.642839848864309,6.642839848864309,109.5,859.7146490800721,1073.4460134351066,0.0,
ID16541 ? ID16722,63,16541,16722,143.014074904776,0.3584631281447461,11.958849229954193,11.958849229954193,168.5,861.5155070010396,1099.2578869153822,0.0,
ID9905 ? ID10091,63,9905,10091,3.0227394910819694,0.013600671544066386,1.7386027410199172,1.7386027410199172,92.5,865.4382356328861,1075.5673022945812,0.0,
ID6868 ? ID6896,63,6868,6896,4.187274552672522,0.8950510781101844,2.0462831066772074,2.0462831066772074,55.5,852.302700434688,1084.686811257216,0.0,
ID6847 ? ID6868,63,6847,6868,8.047067263904596,2.4439743100168325,2.836735317914697,2.836735317914697,54.5,853.8377878239287,1083.1001572589935,0.0,
ID4452 ? ID4434,63,4452,4434,30.296274861105932,1.1699344396282225,5.5042051979469235,5.5042051979469235,21.5,853.2592925154252,1067.5570166613732,0.0,
ID13805 ? ID13758,63,13805,13758,8.296027295585821,2.8898257505391824,2.8802825027392402,2.8802825027392402,135.5,863.542262595353,1073.841624195227,0.0,
ID5781 ? ID5780,63,5781,5780,1.3529193072603436,1.7711854852147144,1.1631505952628591,1.1631505952628591,41.5,853.0779252766309,1082.0323222365905,0.0,
ID13295 ? ID13277,63,13295,13277,2.7689242628038353,1.2163874881777446,1.6640084924073661,1.6640084924073661,130.5,862.7838118398042,1074.8636513748388,0.0,
ID5641 ? ID5618,63,5641,5618,2.655130509346613,1.3571350652122605,1.6294571210518591,1.6294571210518591,37.5,852.8203050998221,1077.1336138256152,0.0,
ID8111 ? ID8091,63,8111,8091,298.56831349578226,2.98420777084395,17.279129419498606,17.279129419498606,72.5,858.8068324149804,1081.385042305406,0.0,
ID4993 ? ID5103,63,4993,5103,164.36248651404512,2.9875729456155264,12.82039338374783,12.82039338374783,30.5,853.3567819398925,1063.7987784664665,0.0,
ID15903 ? ID16044,63,15903,16044,28.37371955643694,0.2981265534748282,5.3266987484216655,5.3266987484216655,160.5,863.8213619645251,1097.281431664877,0.0,
ID10948 ? ID10939,63,10948,10939,18.470110429894348,0.12662506992876266,4.2976866370053495,4.2976866370053495,102.5,861.8394807629921,1076.784748446125,0.0,
ID13193 ? ID13295,63,13193,13295,33.47863834668701,1.3323790364931916,2.8930363956700846,5.786072791340169,129.0,865.8314762869527,1073.6618709124623,0.0,
ID14229 ? ID14324,63,14229,14324,35.03124043633406,1.0315664903634796,5.918719492959103,5.918719492959103,141.5,865.3081122492908,1084.5291245517055,0.0,
ID17336 ? ID17384,63,17336,17384,3.5018251009916206,1.084565707807356,1.871316408572217,1.871316408572217,177.5,862.1148299571175,1083.2809866518671,0.0,
ID3325 ? ID3303,63,3325,3303,68.03354691017368,2.9207633117240315,8.248245080632223,8.248245080632223,8.5,855.0449360691141,1059.653802144635,0.0,
ID4571 ? ID4561,63,4571,4561,1.8853502600289331,2.8307337004089566,1.37308057302874,1.37308057302874,25.5,855.7756168748388,1069.165550594456,0.0,
ID14324 ? ID14403,63,14324,14403,100.13559881588668,2.8716110670205213,10.006777643971445,10.006777643971445,142.5,865.5634070593353,1082.2519310696257,0.0,
ID9524 ? ID9472,63,9524,9472,1.9813993873160807,1.0831534353886065,1.4076218907491034,1.4076218907491034,88.5,864.2142273233271,1074.6622052019466,0.0,
ID5211 ? ID5183,63,5211,5183,171.5482122617975,1.342887127867309,13.097641477067445,13.097641477067445,32.5,853.2472006284114,1069.6029412881865,0.0,
ID12381 ? ID12369,63,12381,12369,18.00791081754384,2.3694039122269546,4.243572883496151,4.243572883496151,118.5,865.5060280936896,1074.6668913010967,0.0,
ID13965 ? ID14059,63,13965,14059,21.23399177631575,2.86879916283315,4.60803556586923,4.60803556586923,139.5,864.3022347733967,1077.5918448037862,0.0,
ID3743 ? ID3775,63,3743,3775,19.738543593174754,2.2952766610334607,4.442808075212652,4.442808075212652,13.5,842.6950325400933,1057.946554809169,0.0,
ID5780 ? ID5945,63,5780,5945,31.90170831738226,1.0734544273671391,5.648159728387846,5.648159728387846,42.5,851.1500656402131,1079.549546065115,0.0,
ID10199 ? ID10246,63,10199,10246,2.9185434410260784,0.10555781537881373,1.7083745025684733,1.7083745025684733,96.5,863.3858018898825,1071.6513198802015,0.0,
ID5080 ? ID4993,63,5080,4993,72.90153016131893,2.352684394922545,8.538239289298405,8.538239289298405,29.5,851.2348958931503,1064.6530055747783,0.0,
ID17086 ? ID17123,63,17086,17123,14.768986143267757,3.093785173709733,3.8430438643434397,3.8430438643434397,174.5,864.5340417609104,1095.4794772836076,0.0,
ID4538 ? ID4570,63,4538,4570,5.612524025802106,2.0693528949998763,2.369076618812086,2.369076618812086,23.5,850.8496412903355,1074.6043514904686,0.0,
ID3303 ? ID3335,63,3303,3335,34.84410982159714,3.1357065090800273,5.902889955064141,5.902889955064141,9.5,856.1889274343664,1059.3951940530183,0.0,
ID3335 ? ID3515,63,3335,3515,1.5979895572837555,2.1413864972061587,1.2641161170097293,1.2641161170097293,10.5,853.783570307578,1060.5395619859244,0.0,
ID4008 ? ID4145,63,4008,4145,6.788456943099432,2.7507673822376106,2.6054667418908712,2.6054667418908712,18.5,853.1972236163535,1062.994517234804,0.0,
ID6341 ? ID6342,63,6341,6342,13.130577048604849,2.6733629019258824,3.62361381063226,3.62361381063226,49.5,853.4952078873562,1081.4863577975975,0.0,
